TITLE=" L2 and Linf norms of the residuals for all equations. LAST OUTER ITERATION for each time step"
VARIABLES=         "TotalIter" "L2_VelocityX" "L2_VelocityY" "L2_VelocityZ" "L2_Pressure" "L2_TurbNut" "Linf_VelocityX" "Linf_VelocityY" "Linf_VelocityZ" "Linf_Pressure" "Linf_TurbNut"
      37  6.223E-05  9.292E-05  0.000E+00  6.352E-06  0.000E+00  1.250E-03  1.675E-03  0.000E+00  7.851E-05  0.000E+00
      38  6.111E-05  9.052E-05  0.000E+00  5.984E-06  0.000E+00  1.213E-03  1.636E-03  0.000E+00  7.820E-05  0.000E+00
      39  5.937E-05  8.826E-05  0.000E+00  5.553E-06  0.000E+00  1.181E-03  1.606E-03  0.000E+00  7.708E-05  0.000E+00
      40  5.774E-05  8.617E-05  0.000E+00  5.337E-06  0.000E+00  1.161E-03  1.592E-03  0.000E+00  7.464E-05  0.000E+00
      41  5.586E-05  8.318E-05  0.000E+00  5.151E-06  0.000E+00  1.128E-03  1.558E-03  0.000E+00  7.073E-05  0.000E+00
      42  5.309E-05  7.867E-05  0.000E+00  5.023E-06  0.000E+00  1.044E-03  1.459E-03  0.000E+00  6.726E-05  0.000E+00
      43  5.153E-05  7.544E-05  0.000E+00  5.225E-06  0.000E+00  1.018E-03  1.429E-03  0.000E+00  1.113E-04  0.000E+00
      44  5.010E-05  7.158E-05  0.000E+00  4.958E-06  0.000E+00  9.683E-04  1.371E-03  0.000E+00  1.098E-04  0.000E+00
      45  4.738E-05  6.654E-05  0.000E+00  4.272E-06  0.000E+00  8.715E-04  1.264E-03  0.000E+00  5.413E-05  0.000E+00
      46  4.447E-05  6.228E-05  0.000E+00  4.519E-06  0.000E+00  7.860E-04  1.181E-03  0.000E+00  1.120E-04  0.000E+00
      47  4.311E-05  5.942E-05  0.000E+00  4.591E-06  0.000E+00  7.434E-04  1.148E-03  0.000E+00  1.452E-04  0.000E+00
      48  4.128E-05  5.650E-05  0.000E+00  3.745E-06  0.000E+00  7.118E-04  1.122E-03  0.000E+00  8.170E-05  0.000E+00
      49  3.790E-05  5.359E-05  0.000E+00  3.530E-06  0.000E+00  6.746E-04  1.091E-03  0.000E+00  4.031E-05  0.000E+00
      50  3.632E-05  5.194E-05  0.000E+00  3.790E-06  0.000E+00  6.397E-04  1.064E-03  0.000E+00  9.208E-05  0.000E+00
