Mat Object: (p_) 1 MPI process
  type: seqaij
row 122: (122, 2.)  (146, -0.454008)  (325, -0.454009)  (347, -1.09198) 
row 123: (123, 2.)  (346, -0.454008)  (348, -1.09198)  (405, -0.454008) 
row 124: (124, 2.)  (349, -1.09198)  (350, -0.454008)  (411, -0.454008) 
row 125: (125, 2.)  (126, -0.454008)  (200, -0.454008)  (350, -1.09198) 
row 126: (125, -0.454008)  (126, 2.)  (351, -1.09198)  (427, -0.454008) 
row 127: (127, 2.)  (181, -0.454008)  (352, -1.09198)  (353, -0.454008) 
row 128: (128, 2.)  (129, -0.454008)  (330, -0.454008)  (353, -1.09198) 
row 129: (128, -0.454008)  (129, 2.)  (354, -1.09198)  (424, -0.454008) 
row 130: (130, 2.)  (309, -0.454008)  (354, -0.454008)  (355, -1.09198) 
row 131: (131, 2.)  (168, -0.454008)  (210, -0.454008)  (356, -1.09198) 
row 132: (132, 2.)  (331, -0.454008)  (355, -0.454008)  (357, -1.09198) 
row 133: (133, 2.)  (358, -1.09198)  (390, -0.454008)  (446, -0.454008) 
row 134: (134, 2.)  (138, -0.454008)  (317, -0.454008)  (359, -1.09198) 
row 135: (135, 2.)  (151, -0.454008)  (316, -0.454008)  (360, -1.09198) 
row 136: (136, 2.)  (160, -0.454008)  (361, -1.09198)  (422, -0.454008) 
row 137: (137, 2.)  (360, -0.454008)  (362, -1.09198)  (441, -0.454008) 
row 138: (134, -0.454008)  (138, 2.)  (363, -1.09198)  (396, -0.454008) 
row 139: (139, 2.)  (217, -0.454008)  (362, -0.454008)  (364, -1.09198) 
row 140: (140, 2.)  (329, -0.454008)  (365, -1.09198)  (366, -0.454009) 
row 141: (114, -0.454008)  (141, 2.)  (366, -1.09198)  (409, -0.454008) 
row 142: (142, 2.)  (367, -1.09198)  (420, -0.454009)  (421, -0.454008) 
row 143: (143, 2.)  (305, -0.454008)  (344, -0.454008)  (368, -1.09198) 
row 144: (144, 2.)  (153, -0.454008)  (364, -0.454008)  (369, -1.09198) 
row 145: (145, 2.)  (201, -0.454008)  (368, -0.454008)  (370, -1.09198) 
row 146: (122, -0.454008)  (146, 2.)  (371, -1.09198)  (372, -0.454008) 
row 147: (100, -0.454008)  (147, 2.)  (372, -1.09198)  (435, -0.454008) 
row 148: (148, 2.)  (163, -0.454008)  (197, -0.454008)  (373, -1.09198) 
row 149: (149, 2.)  (173, -0.454008)  (374, -1.09198)  (445, -0.454008) 
row 150: (75, -0.454008)  (150, 2.)  (373, -0.454008)  (375, -1.09198) 
row 151: (135, -0.454008)  (151, 2.)  (376, -1.09198)  (430, -0.454008) 
row 152: (152, 2.)  (363, -0.454008)  (377, -1.09198)  (448, -0.454008) 
row 153: (144, -0.454008)  (153, 2.)  (377, -0.454008)  (378, -1.09198) 
row 154: (86, -0.454008)  (115, -0.454008)  (154, 2.)  (379, -1.09198) 
row 155: (155, 2.94767)  (380, -1.25232)  (381, -0.520672) 
row 156: (156, 2.94767)  (157, -0.520672)  (381, -1.25232) 
row 157: (156, -0.520672)  (157, 2.227)  (382, -1.25232)  (444, -0.454008) 
row 158: (158, 1.85699)  (195, -0.412011)  (383, -0.990972)  (421, -0.454008) 
row 159: (159, 2.227)  (341, -0.454008)  (384, -1.25232)  (432, -0.520672) 
row 160: (136, -0.454008)  (160, 1.85699)  (162, -0.412011)  (385, -0.990972) 
row 161: (161, 2.227)  (340, -0.454008)  (384, -0.520672)  (386, -1.25232) 
row 162: (160, -0.412011)  (162, 1.40298)  (387, -0.990972) 
row 163: (148, -0.454008)  (163, 1.89899)  (387, -0.454008)  (388, -0.990972) 
row 164: (164, 3.01433)  (386, -0.587335)  (389, -1.25232) 
row 165: (165, 1.40298)  (390, -0.990972)  (430, -0.412011) 
row 166: (166, 1.89899)  (167, -0.454008)  (345, -0.454008)  (391, -0.990972) 
row 167: (166, -0.454008)  (167, 1.89899)  (392, -0.990972)  (445, -0.454008) 
row 168: (131, -0.454008)  (168, 1.89899)  (204, -0.454008)  (393, -0.990972) 
row 169: (169, 1.89899)  (190, -0.454008)  (394, -0.990972)  (448, -0.454008) 
row 170: (170, 1.85699)  (210, -0.454008)  (393, -0.412011)  (395, -0.990972) 
row 171: (171, 1.36099)  (223, -0.370013)  (396, -0.990972) 
row 172: (172, 1.89899)  (359, -0.454008)  (396, -0.454008)  (397, -0.990972) 
row 173: (149, -0.454008)  (173, 1.89899)  (175, -0.454008)  (398, -0.990972) 
