Mat Object: (p_) 2 MPI processes
  type: mpiaij
row 282: (172, -0.151556)  (279, -0.785704)  (282, 2.0848)  (286, -0.995985)  (287, -0.151556) 
row 283: (279, -0.243814)  (280, -0.865568)  (283, 2.13876)  (287, -0.785475)  (288, -0.243898) 
row 284: (280, -0.383558)  (281, -0.876024)  (284, 2.50302)  (288, -0.858213)  (289, -0.385222) 
row 285: (281, -0.533751)  (285, 2.36253)  (289, -0.792406)  (290, -0.52598)  (540, -0.510391) 
row 286: (177, -0.177206)  (282, -0.995985)  (286, 3.87068)  (291, -0.177206) 
row 287: (282, -0.151556)  (283, -0.785475)  (287, 2.08453)  (291, -0.995942)  (292, -0.151562) 
row 288: (283, -0.243898)  (284, -0.858213)  (288, 2.13028)  (292, -0.78361)  (293, -0.24456) 
row 289: (284, -0.385222)  (285, -0.792406)  (289, 2.39841)  (293, -0.830549)  (294, -0.390235) 
row 290: (285, -0.52598)  (290, 2.13312)  (294, -0.670168)  (295, -0.51864)  (545, -0.418334) 
row 291: (286, -0.177206)  (287, -0.995942)  (291, 3.87059)  (296, -0.177203) 
row 292: (287, -0.151562)  (288, -0.78361)  (292, 2.08236)  (296, -0.995485)  (297, -0.151707) 
row 293: (288, -0.24456)  (289, -0.830549)  (293, 2.09652)  (297, -0.774108)  (298, -0.247305) 
row 294: (289, -0.390235)  (290, -0.670168)  (294, 2.21308)  (298, -0.753848)  (299, -0.398828) 
row 295: (271, -0.218108)  (290, -0.51864)  (295, 1.52094)  (299, -0.432161)  (410, -0.352036) 
row 296: (291, -0.177203)  (292, -0.995485)  (296, 3.87006)  (300, -0.177258) 
row 297: (292, -0.151707)  (293, -0.774108)  (297, 2.07086)  (300, -0.99248)  (301, -0.152562) 
row 298: (293, -0.247305)  (294, -0.753848)  (298, 1.99699)  (301, -0.740768)  (302, -0.255072) 
row 299: (294, -0.398828)  (295, -0.432161)  (299, 1.80367)  (302, -0.592535)  (303, -0.380149) 
row 300: (296, -0.177258)  (297, -0.99248)  (300, 3.86847)  (304, -0.177738) 
row 301: (297, -0.152562)  (298, -0.740768)  (301, 2.0284)  (304, -0.979444)  (305, -0.155623) 
row 302: (298, -0.255072)  (299, -0.592535)  (302, 1.77496)  (305, -0.657665)  (306, -0.269687) 
row 303: (299, -0.380149)  (303, 1.05234)  (306, -0.318493)  (410, -0.118921)  (411, -0.234778) 
row 304: (300, -0.177738)  (301, -0.979444)  (304, 3.86637)  (307, -0.17964) 
row 305: (301, -0.155623)  (302, -0.657665)  (305, 1.91839)  (307, -0.940387)  (308, -0.164715) 
row 306: (302, -0.269687)  (303, -0.318493)  (306, 1.36523)  (308, -0.493597)  (309, -0.283448) 
row 307: (304, -0.17964)  (305, -0.940387)  (307, 3.86281)  (310, -0.185525) 
row 308: (305, -0.164715)  (306, -0.493597)  (308, 1.69598)  (310, -0.846736)  (311, -0.190932) 
row 309: (306, -0.283448)  (309, 1.01077)  (311, -0.230664)  (312, -0.442227)  (411, -0.0544328) 
row 310: (307, -0.185525)  (308, -0.846736)  (310, 3.81467)  (313, -0.205989) 
row 311: (308, -0.190932)  (309, -0.230664)  (311, 1.3661)  (313, -0.62043)  (314, -0.324071) 
row 312: (275, -0.053949)  (309, -0.442227)  (312, 1.00641)  (314, -0.230933)  (315, -0.279297) 
row 313: (310, -0.205989)  (311, -0.62043)  (313, 3.54898)  (316, -0.356063) 
row 314: (311, -0.324071)  (312, -0.230933)  (314, 1.36637)  (316, -0.62043)  (317, -0.190932) 
row 315: (312, -0.279297)  (315, 1.27427)  (317, -0.486697)  (318, -0.266027)  (412, -0.24225) 
row 316: (313, -0.356063)  (314, -0.62043)  (316, 3.54898)  (319, -0.205989) 
row 317: (314, -0.190932)  (315, -0.486697)  (317, 1.68908)  (319, -0.846736)  (320, -0.164715) 
row 318: (315, -0.266027)  (318, 1.75515)  (320, -0.657665)  (321, -0.576388)  (322, -0.255072) 
row 319: (316, -0.205989)  (317, -0.846736)  (319, 3.81467)  (323, -0.185525) 
row 320: (317, -0.164715)  (318, -0.657665)  (320, 1.91839)  (323, -0.940387)  (324, -0.155623) 
row 321: (318, -0.576388)  (321, 1.55576)  (325, -0.388069)  (412, -0.271323)  (413, -0.319979) 
row 322: (318, -0.255072)  (322, 1.99699)  (324, -0.740768)  (325, -0.753848)  (326, -0.247305) 
row 323: (319, -0.185525)  (320, -0.940387)  (323, 3.86281)  (327, -0.17964) 
row 324: (320, -0.155623)  (322, -0.740768)  (324, 2.0284)  (327, -0.979444)  (328, -0.152562) 
row 325: (321, -0.388069)  (322, -0.753848)  (325, 2.19206)  (329, -0.390235)  (330, -0.659907) 
row 326: (322, -0.247305)  (326, 2.09652)  (328, -0.774108)  (329, -0.830549)  (331, -0.24456) 
row 327: (323, -0.17964)  (324, -0.979444)  (327, 3.86637)  (332, -0.177738) 
row 328: (324, -0.152562)  (326, -0.774108)  (328, 2.07086)  (332, -0.99248)  (333, -0.151707) 
row 329: (325, -0.390235)  (326, -0.830549)  (329, 2.4102)  (334, -0.385222)  (335, -0.804195) 
row 330: (325, -0.659907)  (330, 1.95853)  (335, -0.525515)  (413, -0.365758)  (542, -0.407352) 
row 331: (326, -0.24456)  (331, 2.13028)  (333, -0.78361)  (334, -0.858213)  (336, -0.243898) 
row 332: (327, -0.177738)  (328, -0.99248)  (332, 3.86847)  (337, -0.177258) 
row 333: (328, -0.151707)  (331, -0.78361)  (333, 2.08236)  (337, -0.995485)  (338, -0.151562) 
row 334: (329, -0.385222)  (331, -0.858213)  (334, 2.4841)  (339, -0.383558)  (340, -0.857108) 
row 335: (329, -0.804195)  (330, -0.525515)  (335, 2.42131)  (340, -0.529864)  (536, -0.561735) 
row 336: (331, -0.243898)  (336, 2.13876)  (338, -0.785475)  (339, -0.865568)  (341, -0.243814) 
row 337: (332, -0.177258)  (333, -0.995485)  (337, 3.87006)  (342, -0.177203) 
row 338: (333, -0.151562)  (336, -0.785475)  (338, 2.08453)  (342, -0.995942)  (343, -0.151556) 
row 339: (334, -0.383558)  (336, -0.865568)  (339, 2.52381)  (344, -0.383226)  (345, -0.891456) 
row 340: (334, -0.857108)  (335, -0.529864)  (340, 2.57466)  (345, -0.534229)  (531, -0.653457) 
row 341: (336, -0.243814)  (341, 2.14013)  (343, -0.785704)  (344, -0.866794)  (346, -0.243814) 
row 342: (337, -0.177203)  (338, -0.995942)  (342, 3.87059)  (347, -0.177206) 
row 343: (338, -0.151556)  (341, -0.785704)  (343, 2.0848)  (347, -0.995985)  (348, -0.151556) 
row 344: (339, -0.383226)  (341, -0.866794)  (344, 2.5076)  (349, -0.383226)  (350, -0.874352) 
row 345: (339, -0.891456)  (340, -0.534229)  (345, 2.64377)  (350, -0.529875)  (521, -0.688208) 
row 346: (341, -0.243814)  (346, 2.13876)  (348, -0.785475)  (349, -0.865568)  (351, -0.243898) 
row 347: (342, -0.177206)  (343, -0.995985)  (347, 3.87068)  (352, -0.177206) 
row 348: (343, -0.151556)  (346, -0.785475)  (348, 2.08453)  (352, -0.995942)  (353, -0.151562) 
row 349: (344, -0.383226)  (346, -0.865568)  (349, 2.52346)  (354, -0.383558)  (355, -0.891107) 
row 350: (344, -0.874352)  (345, -0.529875)  (350, 2.60651)  (355, -0.52966)  (514, -0.672622) 
row 351: (346, -0.243898)  (351, 2.13028)  (353, -0.78361)  (354, -0.858213)  (356, -0.24456) 
row 352: (347, -0.177206)  (348, -0.995942)  (352, 3.87059)  (357, -0.177203) 
row 353: (348, -0.151562)  (351, -0.78361)  (353, 2.08236)  (357, -0.995485)  (358, -0.151707) 
row 354: (349, -0.383558)  (351, -0.858213)  (354, 2.4827)  (359, -0.855709)  (360, -0.385222) 
row 355: (349, -0.891107)  (350, -0.52966)  (355, 2.65806)  (359, -0.533131)  (505, -0.704157) 
row 356: (351, -0.24456)  (356, 2.09652)  (358, -0.774108)  (360, -0.830549)  (361, -0.247305) 
row 357: (352, -0.177203)  (353, -0.995485)  (357, 3.87006)  (362, -0.177258) 
row 358: (353, -0.151707)  (356, -0.774108)  (358, 2.07086)  (362, -0.99248)  (363, -0.152562) 
row 359: (354, -0.855709)  (355, -0.533131)  (359, 2.55)  (364, -0.516182)  (506, -0.64498) 
row 360: (354, -0.385222)  (356, -0.830549)  (360, 2.39147)  (364, -0.785467)  (365, -0.390235) 
row 361: (356, -0.247305)  (361, 1.99699)  (363, -0.740768)  (365, -0.753848)  (366, -0.255072) 
row 362: (357, -0.177258)  (358, -0.99248)  (362, 3.86847)  (368, -0.177738) 
row 363: (358, -0.152562)  (361, -0.740768)  (363, 2.0284)  (368, -0.979444)  (369, -0.155623) 
row 364: (359, -0.516182)  (360, -0.785467)  (364, 2.31881)  (370, -0.522762)  (494, -0.494395) 
row 365: (360, -0.390235)  (361, -0.753848)  (365, 2.21493)  (370, -0.672022)  (371, -0.398828) 
row 366: (361, -0.255072)  (366, 1.77496)  (369, -0.657665)  (371, -0.592535)  (372, -0.269687) 
row 367: (264, -0.243814)  (367, 2.13876)  (373, -0.785475)  (374, -0.865568)  (375, -0.243898) 
row 368: (362, -0.177738)  (363, -0.979444)  (368, 3.86637)  (376, -0.17964) 
row 369: (363, -0.155623)  (366, -0.657665)  (369, 1.91839)  (376, -0.940386)  (377, -0.164715) 
row 370: (364, -0.522762)  (365, -0.672022)  (370, 2.12455)  (378, -0.520222)  (482, -0.409549) 
row 371: (365, -0.398828)  (366, -0.592535)  (371, 1.80367)  (378, -0.432161)  (379, -0.380149) 
row 372: (366, -0.269687)  (372, 1.36523)  (377, -0.493597)  (379, -0.318493)  (380, -0.283448) 
row 373: (266, -0.151556)  (367, -0.785475)  (373, 1.69283)  (381, -0.604235)  (382, -0.151562) 
row 374: (268, -0.383226)  (367, -0.865568)  (374, 2.4992)  (383, -0.866847)  (384, -0.383558) 
row 375: (367, -0.243898)  (375, 2.13028)  (382, -0.78361)  (384, -0.858213)  (385, -0.24456) 
row 376: (368, -0.17964)  (369, -0.940386)  (376, 3.86281)  (386, -0.185525) 
row 377: (369, -0.164715)  (372, -0.493597)  (377, 1.69542)  (386, -0.846732)  (387, -0.190378) 
row 378: (370, -0.520222)  (371, -0.432161)  (378, 1.51485)  (414, -0.352036)  (483, -0.210429) 
row 379: (371, -0.380149)  (372, -0.318493)  (379, 1.05234)  (414, -0.118921)  (415, -0.234778) 
row 380: (372, -0.283448)  (380, 1.00996)  (387, -0.229853)  (388, -0.442227)  (415, -0.0544325) 
row 381: (269, -0.0661172)  (373, -0.604235)  (381, 0.736467)  (389, -0.066115) 
row 382: (373, -0.151562)  (375, -0.78361)  (382, 1.69081)  (389, -0.603934)  (390, -0.151706) 
row 383: (270, -0.527844)  (374, -0.866847)  (383, 2.59184)  (391, -0.530617)  (418, -0.666531) 
row 384: (374, -0.383558)  (375, -0.858213)  (384, 2.50235)  (391, -0.875359)  (392, -0.385222) 
row 385: (375, -0.24456)  (385, 2.09652)  (390, -0.774106)  (392, -0.830549)  (393, -0.247305) 
row 386: (376, -0.185525)  (377, -0.846732)  (386, 3.81391)  (394, -0.205243) 
row 387: (377, -0.190378)  (380, -0.229853)  (387, 1.35466)  (394, -0.615983)  (395, -0.318445) 
row 388: (380, -0.442227)  (388, 1.00264)  (395, -0.227172)  (396, -0.279297)  (527, -0.0539489) 
row 389: (381, -0.066115)  (382, -0.603934)  (389, 0.736154)  (397, -0.066105) 
row 390: (382, -0.151706)  (385, -0.774106)  (390, 1.68028)  (397, -0.601907)  (398, -0.152558) 
row 391: (383, -0.530617)  (384, -0.875359)  (391, 2.61309)  (399, -0.544488)  (423, -0.662627) 
row 392: (384, -0.385222)  (385, -0.830549)  (392, 2.41474)  (399, -0.808732)  (400, -0.390235) 
row 393: (385, -0.247305)  (393, 1.99697)  (398, -0.740749)  (400, -0.753848)  (401, -0.255072) 
row 394: (386, -0.205243)  (387, -0.615983)  (394, 3.38044)  (402, -0.211016) 
row 395: (387, -0.318445)  (388, -0.227172)  (395, 1.02748)  (402, -0.293536)  (403, -0.188332) 
row 396: (388, -0.279297)  (396, 1.27421)  (401, -0.266027)  (403, -0.486633)  (416, -0.24225) 
row 397: (389, -0.066105)  (390, -0.601907)  (397, 0.734089)  (404, -0.0660774) 
row 398: (390, -0.152558)  (393, -0.740749)  (398, 1.6417)  (404, -0.592792)  (405, -0.155602) 
row 399: (391, -0.544488)  (392, -0.808732)  (399, 2.47126)  (406, -0.528052)  (435, -0.589991) 
row 400: (392, -0.390235)  (393, -0.753848)  (400, 2.19136)  (406, -0.659212)  (407, -0.388069) 
row 401: (393, -0.255072)  (396, -0.266027)  (401, 1.75508)  (405, -0.657597)  (407, -0.576388) 
row 402: (394, -0.211016)  (395, -0.293536)  (402, 0.561903)  (408, -0.0573512) 
row 403: (395, -0.188332)  (396, -0.486633)  (403, 1.34079)  (405, -0.164675)  (408, -0.50115) 
row 404: (397, -0.0660774)  (398, -0.592792)  (404, 0.724909)  (409, -0.0660388) 
row 405: (398, -0.155602)  (401, -0.657597)  (403, -0.164675)  (405, 1.54299)  (409, -0.56512) 
row 406: (399, -0.528052)  (400, -0.659212)  (406, 1.96286)  (417, -0.365195)  (460, -0.410396) 
row 407: (400, -0.388069)  (401, -0.576388)  (407, 1.55576)  (416, -0.271323)  (417, -0.319979) 
row 408: (402, -0.0573512)  (403, -0.50115)  (408, 0.625113)  (409, -0.0666117) 
row 409: (404, -0.0660388)  (405, -0.56512)  (408, -0.0666117)  (409, 0.69777) 
row 410: (273, -0.484647)  (295, -0.352036)  (303, -0.118921)  (410, 0.955604) 
row 411: (275, -0.293066)  (303, -0.234778)  (309, -0.0544328)  (411, 0.582278) 
row 412: (274, -0.472344)  (315, -0.24225)  (321, -0.271323)  (412, 0.985917) 
row 413: (272, -0.597441)  (321, -0.319979)  (330, -0.365758)  (413, 1.28318) 
row 414: (378, -0.352036)  (379, -0.118921)  (414, 0.955603)  (507, -0.484646) 
row 415: (379, -0.234778)  (380, -0.0544325)  (415, 0.582276)  (527, -0.293066) 
row 416: (396, -0.24225)  (407, -0.271323)  (416, 0.985916)  (517, -0.472343) 
row 417: (406, -0.365195)  (407, -0.319979)  (417, 1.28261)  (495, -0.597441) 
row 418: (56, -0.348086)  (383, -0.666531)  (418, 1.36618)  (420, -0.351559) 
row 419: (65, -0.302471)  (419, 1.41277)  (420, -0.466397)  (422, -0.643903) 
row 420: (418, -0.351559)  (419, -0.466397)  (420, 1.30988)  (423, -0.491923) 
row 421: (74, -0.768659)  (421, 2.13613)  (425, -0.572804)  (426, -0.794665) 
row 422: (419, -0.643903)  (422, 1.44621)  (424, -0.311561)  (427, -0.490751) 
row 423: (391, -0.662627)  (420, -0.491923)  (423, 1.81516)  (428, -0.660609) 
row 424: (75, -0.645717)  (422, -0.311561)  (424, 1.54325)  (429, -0.585973) 
row 425: (81, -0.718974)  (421, -0.572804)  (425, 1.95564)  (430, -0.663861) 
row 426: (421, -0.794665)  (426, 2.06317)  (429, -0.611588)  (432, -0.656914) 
row 427: (422, -0.490751)  (427, 1.83867)  (433, -0.567209)  (434, -0.780706) 
row 428: (423, -0.660609)  (428, 1.42154)  (434, -0.412545)  (435, -0.348391) 
row 429: (424, -0.585973)  (426, -0.611588)  (429, 1.61043)  (433, -0.412867) 
row 430: (425, -0.663861)  (430, 1.89115)  (436, -0.632586)  (437, -0.594704) 
row 431: (87, -0.609167)  (431, 1.93874)  (437, -0.663515)  (438, -0.666056) 
row 432: (426, -0.656914)  (432, 1.74268)  (436, -0.519454)  (439, -0.566314) 
row 433: (427, -0.567209)  (429, -0.412867)  (433, 1.79239)  (440, -0.812313) 
row 434: (427, -0.780706)  (428, -0.412545)  (434, 1.78404)  (441, -0.590786) 
row 435: (399, -0.589991)  (428, -0.348391)  (435, 1.47858)  (442, -0.540201) 
row 436: (430, -0.632586)  (432, -0.519454)  (436, 1.74471)  (444, -0.592669) 
row 437: (430, -0.594704)  (431, -0.663515)  (437, 1.86366)  (445, -0.605438) 
row 438: (431, -0.666056)  (438, 1.87102)  (443, -0.617592)  (446, -0.58737) 
row 439: (432, -0.566314)  (439, 1.31427)  (440, -0.299903)  (447, -0.448052) 
row 440: (433, -0.812313)  (439, -0.299903)  (440, 1.72934)  (448, -0.617127) 
row 441: (434, -0.590786)  (441, 1.51189)  (442, -0.241044)  (449, -0.680061) 
row 442: (435, -0.540201)  (441, -0.241044)  (442, 1.32373)  (450, -0.54248) 
row 443: (97, -0.674141)  (438, -0.617592)  (443, 2.07928)  (451, -0.787545) 
row 444: (436, -0.592669)  (444, 1.67015)  (452, -0.518095)  (453, -0.559383) 
row 445: (437, -0.605438)  (445, 1.79702)  (452, -0.598706)  (454, -0.592873) 
row 446: (438, -0.58737)  (446, 1.80417)  (454, -0.575363)  (455, -0.641439) 
row 447: (439, -0.448052)  (447, 1.33047)  (453, -0.432294)  (456, -0.450129) 
row 448: (440, -0.617127)  (448, 1.62897)  (456, -0.307702)  (457, -0.704143) 
row 449: (441, -0.680061)  (449, 1.57411)  (457, -0.508126)  (458, -0.38592) 
row 450: (442, -0.54248)  (450, 1.20047)  (459, -0.287538)  (460, -0.370447) 
row 451: (443, -0.787545)  (451, 2.19686)  (461, -0.816908)  (462, -0.592408) 
row 452: (444, -0.518095)  (445, -0.598706)  (452, 1.67245)  (463, -0.555647) 
row 453: (444, -0.559383)  (447, -0.432294)  (453, 1.53504)  (464, -0.543365) 
row 454: (445, -0.592873)  (446, -0.575363)  (454, 1.71152)  (465, -0.543283) 
row 455: (446, -0.641439)  (455, 1.82249)  (462, -0.648095)  (466, -0.532956) 
row 456: (447, -0.450129)  (448, -0.307702)  (456, 1.28048)  (467, -0.522646) 
row 457: (448, -0.704143)  (449, -0.508126)  (457, 1.67834)  (468, -0.466074) 
row 458: (449, -0.38592)  (458, 1.09844)  (459, -0.313902)  (469, -0.398616) 
row 459: (450, -0.287538)  (458, -0.313902)  (459, 0.848699)  (470, -0.247259) 
row 460: (406, -0.410396)  (450, -0.370447)  (460, 0.957764)  (471, -0.17692) 
row 461: (106, -0.730417)  (451, -0.816908)  (461, 2.15605)  (472, -0.608722) 
row 462: (451, -0.592408)  (455, -0.648095)  (462, 1.8686)  (473, -0.628093) 
row 463: (452, -0.555647)  (463, 1.61407)  (474, -0.561835)  (475, -0.496584) 
row 464: (453, -0.543365)  (464, 1.50094)  (474, -0.413572)  (476, -0.544001) 
row 465: (454, -0.543283)  (465, 1.68364)  (475, -0.545443)  (477, -0.594914) 
row 466: (455, -0.532956)  (466, 1.67566)  (477, -0.538996)  (478, -0.603706) 
row 467: (456, -0.522646)  (467, 1.64836)  (476, -0.460023)  (479, -0.665693) 
row 468: (457, -0.466074)  (468, 1.22289)  (479, -0.332076)  (480, -0.424739) 
row 469: (458, -0.398616)  (469, 0.882849)  (480, -0.20905)  (481, -0.275183) 
row 470: (459, -0.247259)  (470, 0.979255)  (471, -0.294276)  (482, -0.43772) 
row 471: (460, -0.17692)  (470, -0.294276)  (471, 0.854386)  (483, -0.38319) 
row 472: (461, -0.608722)  (472, 1.73882)  (484, -0.600651)  (485, -0.529451) 
row 473: (462, -0.628093)  (473, 1.92977)  (485, -0.722018)  (486, -0.57966) 
row 474: (463, -0.561835)  (464, -0.413572)  (474, 1.44748)  (487, -0.472074) 
row 475: (463, -0.496584)  (465, -0.545443)  (475, 1.53855)  (488, -0.496526) 
row 476: (464, -0.544001)  (467, -0.460023)  (476, 1.56679)  (489, -0.562761) 
row 477: (465, -0.594914)  (466, -0.538996)  (477, 1.60436)  (490, -0.47045) 
row 478: (466, -0.603706)  (478, 1.41922)  (486, -0.399254)  (491, -0.416263) 
row 479: (467, -0.665693)  (468, -0.332076)  (479, 1.63386)  (492, -0.636086) 
row 480: (468, -0.424739)  (469, -0.20905)  (480, 0.990076)  (493, -0.356288) 
row 481: (469, -0.275183)  (481, 0.782319)  (482, -0.219044)  (494, -0.288092) 
row 482: (370, -0.409549)  (470, -0.43772)  (481, -0.219044)  (482, 1.06631) 
row 483: (378, -0.210429)  (471, -0.38319)  (483, 0.728063)  (495, -0.134444) 
row 484: (115, -0.563908)  (472, -0.600651)  (484, 1.69274)  (496, -0.528177) 
row 485: (472, -0.529451)  (473, -0.722018)  (485, 1.86922)  (497, -0.617751) 
row 486: (473, -0.57966)  (478, -0.399254)  (486, 1.48241)  (498, -0.503498) 
row 487: (474, -0.472074)  (487, 1.50825)  (499, -0.575921)  (500, -0.460259) 
row 488: (475, -0.496526)  (488, 1.60992)  (500, -0.59461)  (501, -0.518782) 
row 489: (476, -0.562761)  (489, 1.37466)  (499, -0.281322)  (502, -0.530576) 
row 490: (477, -0.47045)  (490, 1.78151)  (501, -0.69135)  (503, -0.619709) 
row 491: (478, -0.416263)  (491, 1.2943)  (503, -0.48936)  (504, -0.388679) 
row 492: (479, -0.636086)  (492, 1.58143)  (505, -0.477551)  (506, -0.467793) 
row 493: (480, -0.356288)  (493, 0.886224)  (494, -0.226501)  (506, -0.303435) 
row 494: (364, -0.494395)  (481, -0.288092)  (493, -0.226501)  (494, 1.00899) 
row 495: (417, -0.597441)  (483, -0.134444)  (495, 0.961873)  (507, -0.229989) 
row 496: (130, -0.276388)  (484, -0.528177)  (496, 1.20286)  (508, -0.398297) 
row 497: (485, -0.617751)  (497, 1.4968)  (508, -0.337093)  (509, -0.541958) 
row 498: (486, -0.503498)  (498, 1.58721)  (504, -0.370042)  (510, -0.713665) 
row 499: (487, -0.575921)  (489, -0.281322)  (499, 1.2299)  (511, -0.372653) 
row 500: (487, -0.460259)  (488, -0.59461)  (500, 1.42547)  (512, -0.370597) 
row 501: (488, -0.518782)  (490, -0.69135)  (501, 1.79569)  (513, -0.585555) 
row 502: (489, -0.530576)  (502, 1.40111)  (505, -0.588407)  (514, -0.282129) 
row 503: (490, -0.619709)  (491, -0.48936)  (503, 1.65513)  (515, -0.546065) 
row 504: (491, -0.388679)  (498, -0.370042)  (504, 1.3311)  (516, -0.572379) 
row 505: (355, -0.704157)  (492, -0.477551)  (502, -0.588407)  (505, 1.77011) 
row 506: (359, -0.64498)  (492, -0.467793)  (493, -0.303435)  (506, 1.41621) 
row 507: (414, -0.484646)  (495, -0.229989)  (507, 0.782052)  (517, -0.0674168) 
row 508: (496, -0.398297)  (497, -0.337093)  (508, 1.11931)  (518, -0.383916) 
row 509: (497, -0.541958)  (509, 1.27121)  (510, -0.321927)  (519, -0.407322) 
row 510: (498, -0.713665)  (509, -0.321927)  (510, 1.50039)  (520, -0.464799) 
row 511: (499, -0.372653)  (511, 1.24156)  (514, -0.488021)  (521, -0.380885) 
row 512: (500, -0.370597)  (512, 1.84567)  (521, -0.762529)  (522, -0.712542) 
row 513: (501, -0.585555)  (513, 1.44022)  (522, -0.387764)  (523, -0.466897) 
row 514: (350, -0.672622)  (502, -0.282129)  (511, -0.488021)  (514, 1.44277) 
row 515: (503, -0.546065)  (515, 1.6263)  (524, -0.627521)  (525, -0.452718) 
row 516: (504, -0.572379)  (516, 1.23538)  (525, -0.302942)  (526, -0.360062) 
row 517: (416, -0.472343)  (507, -0.0674168)  (517, 0.69907)  (527, -0.15931) 
row 518: (134, -0.220013)  (508, -0.383916)  (518, 1.09783)  (528, -0.493903) 
row 519: (509, -0.407322)  (519, 1.0675)  (528, -0.316731)  (529, -0.343449) 
row 520: (510, -0.464799)  (520, 1.32689)  (529, -0.37021)  (530, -0.491883) 
row 521: (345, -0.688208)  (511, -0.380885)  (512, -0.762529)  (521, 1.83162) 
row 522: (512, -0.712542)  (513, -0.387764)  (522, 1.58687)  (531, -0.486559) 
row 523: (513, -0.466897)  (523, 1.34489)  (524, -0.533092)  (532, -0.344904) 
row 524: (515, -0.627521)  (523, -0.533092)  (524, 1.53888)  (533, -0.378265) 
row 525: (515, -0.452718)  (516, -0.302942)  (525, 1.15025)  (534, -0.394586) 
row 526: (516, -0.360062)  (526, 1.38777)  (530, -0.63908)  (535, -0.38863) 
row 527: (388, -0.0539489)  (415, -0.293066)  (517, -0.15931)  (527, 0.506325) 
row 528: (276, -0.656215)  (518, -0.493903)  (519, -0.316731)  (528, 1.46685) 
row 529: (278, -0.656395)  (519, -0.343449)  (520, -0.37021)  (529, 1.37005) 
row 530: (281, -0.66409)  (520, -0.491883)  (526, -0.63908)  (530, 1.79505) 
row 531: (340, -0.653457)  (522, -0.486559)  (531, 1.46809)  (532, -0.32807) 
row 532: (523, -0.344904)  (531, -0.32807)  (532, 1.07497)  (536, -0.402) 
row 533: (524, -0.378265)  (533, 1.04553)  (537, -0.37012)  (538, -0.297149) 
row 534: (525, -0.394586)  (534, 0.886697)  (535, -0.168888)  (539, -0.323223) 
row 535: (526, -0.38863)  (534, -0.168888)  (535, 1.01052)  (540, -0.453007) 
row 536: (335, -0.561735)  (532, -0.402)  (536, 1.36089)  (538, -0.397154) 
row 537: (533, -0.37012)  (537, 0.944988)  (539, -0.378769)  (541, -0.1961) 
row 538: (533, -0.297149)  (536, -0.397154)  (538, 0.90929)  (542, -0.214986) 
row 539: (534, -0.323223)  (537, -0.378769)  (539, 0.966003)  (543, -0.264012) 
row 540: (285, -0.510391)  (535, -0.453007)  (540, 1.14451)  (543, -0.181108) 
row 541: (537, -0.1961)  (541, 0.973625)  (542, -0.359774)  (544, -0.417751) 
row 542: (330, -0.407352)  (538, -0.214986)  (541, -0.359774)  (542, 0.982112) 
row 543: (539, -0.264012)  (540, -0.181108)  (543, 0.801855)  (545, -0.356735) 
row 544: (271, -0.362536)  (541, -0.417751)  (544, 1.00829)  (545, -0.228004) 
row 545: (290, -0.418334)  (543, -0.356735)  (544, -0.228004)  (545, 1.00307) 
