Mat Object: (p_) 1 MPI process
  type: seqaij
row 171: (171, 1.31665)  (349, -0.444726)  (541, -0.336481)  (600, -0.535443) 
row 172: (75, -0.44056)  (172, 1.49525)  (184, -0.53044)  (541, -0.524251) 
row 173: (173, 1.65239)  (563, -0.552593)  (601, -0.503416)  (624, -0.596383) 
row 174: (174, 1.58572)  (444, -0.564343)  (462, -0.557441)  (665, -0.463938) 
row 175: (175, 1.24401)  (176, -0.426907)  (548, -0.374987)  (561, -0.442112) 
row 176: (175, -0.426907)  (176, 1.35233)  (338, -0.483824)  (604, -0.441594) 
row 177: (177, 1.52272)  (446, -0.610505)  (502, -0.410335)  (682, -0.501885) 
row 178: (178, 1.30597)  (309, -0.390278)  (635, -0.368037)  (682, -0.547658) 
row 179: (179, 1.55135)  (180, -0.446715)  (243, -0.572341)  (603, -0.5323) 
row 180: (37, -0.491036)  (179, -0.446715)  (180, 1.39976)  (599, -0.462005) 
row 181: (29, -0.361013)  (30, -0.381306)  (181, 1.22658)  (331, -0.48426) 
row 182: (30, -0.455416)  (182, 1.32985)  (226, -0.384875)  (551, -0.489558) 
row 183: (183, 0.940446)  (435, -0.362098)  (436, -0.316399)  (468, -0.261949) 
row 184: (172, -0.53044)  (184, 1.1899)  (468, -0.355378)  (609, -0.304083) 
row 185: (185, 1.08276)  (488, -0.286491)  (515, -0.537626)  (673, -0.258646) 
row 186: (186, 1.44353)  (297, -0.505923)  (423, -0.554808)  (673, -0.382803) 
row 187: (17, -0.360834)  (18, -0.482195)  (187, 1.27862)  (352, -0.435587) 
row 188: (188, 1.48294)  (223, -0.41012)  (352, -0.643906)  (574, -0.42891) 
row 189: (189, 1.16505)  (192, -0.287604)  (328, -0.404188)  (570, -0.473258) 
row 190: (190, 1.27358)  (191, -0.395453)  (291, -0.468804)  (317, -0.409325) 
row 191: (190, -0.395453)  (191, 1.0973)  (207, -0.393018)  (672, -0.308824) 
row 192: (189, -0.287604)  (192, 1.55167)  (317, -0.777718)  (340, -0.486347) 
row 193: (138, -0.385138)  (193, 1.50517)  (198, -0.527568)  (331, -0.592463) 
