Mat Object: (p_) 1 MPI process
  type: seqaij
row 298: (290, -0.17964)  (291, -0.979444)  (298, 3.86637)  (306, -0.177738) 
row 299: (291, -0.152562)  (292, -0.774108)  (299, 2.07086)  (306, -0.99248)  (307, -0.151707) 
row 300: (292, -0.24456)  (293, -0.858213)  (300, 2.13028)  (307, -0.78361)  (308, -0.243898) 
row 301: (293, -0.383558)  (294, -0.872628)  (301, 2.50498)  (308, -0.865568)  (309, -0.383226) 
row 302: (254, -0.656215)  (294, -0.5204)  (302, 2.57139)  (309, -0.877783)  (310, -0.516989) 
row 303: (295, -0.283448)  (303, 1.36516)  (311, -0.493533)  (312, -0.318493)  (313, -0.269687) 
row 304: (295, -0.226903)  (296, -0.318445)  (304, 1.02722)  (311, -0.188332)  (314, -0.293536) 
row 305: (296, -0.615983)  (297, -0.205243)  (305, 3.38044)  (314, -0.211016) 
row 306: (298, -0.177738)  (299, -0.99248)  (306, 3.86847)  (315, -0.177258) 
row 307: (299, -0.151707)  (300, -0.78361)  (307, 2.08236)  (315, -0.995485)  (316, -0.151562) 
row 308: (300, -0.243898)  (301, -0.865568)  (308, 2.13876)  (316, -0.785475)  (317, -0.243814) 
row 309: (301, -0.383226)  (302, -0.877783)  (309, 2.51103)  (317, -0.866794)  (318, -0.383226) 
row 310: (255, -0.656395)  (302, -0.516989)  (310, 2.57164)  (318, -0.86708)  (319, -0.53118) 
row 311: (303, -0.493533)  (304, -0.188332)  (311, 1.34769)  (320, -0.50115)  (321, -0.164675) 
row 312: (2, -0.234778)  (3, -0.118921)  (303, -0.318493)  (312, 1.05234)  (322, -0.380149) 
row 313: (303, -0.269687)  (313, 1.77489)  (321, -0.657597)  (322, -0.592535)  (323, -0.255072) 
row 314: (304, -0.293536)  (305, -0.211016)  (314, 0.561903)  (320, -0.0573512) 
row 315: (306, -0.177258)  (307, -0.995485)  (315, 3.87006)  (324, -0.177203) 
row 316: (307, -0.151562)  (308, -0.785475)  (316, 2.08453)  (324, -0.995942)  (325, -0.151556) 
row 317: (308, -0.243814)  (309, -0.866794)  (317, 2.14013)  (325, -0.785704)  (326, -0.243814) 
row 318: (309, -0.383226)  (310, -0.86708)  (318, 2.49943)  (326, -0.865568)  (327, -0.383558) 
row 319: (256, -0.66409)  (310, -0.53118)  (319, 2.60504)  (327, -0.876024)  (328, -0.533751) 
row 320: (311, -0.50115)  (314, -0.0573512)  (320, 0.625113)  (329, -0.0666117) 
row 321: (311, -0.164675)  (313, -0.657597)  (321, 1.54299)  (329, -0.56512)  (330, -0.155602) 
row 322: (312, -0.380149)  (313, -0.592535)  (322, 1.80367)  (331, -0.432161)  (332, -0.398828) 
row 323: (313, -0.255072)  (323, 1.99697)  (330, -0.740749)  (332, -0.753848)  (333, -0.247305) 
row 324: (315, -0.177203)  (316, -0.995942)  (324, 3.87059)  (334, -0.177206) 
row 325: (316, -0.151556)  (317, -0.785704)  (325, 2.0848)  (334, -0.995985)  (335, -0.151556) 
row 326: (317, -0.243814)  (318, -0.865568)  (326, 2.13876)  (335, -0.785475)  (336, -0.243898) 
row 327: (318, -0.383558)  (319, -0.876024)  (327, 2.50302)  (336, -0.858213)  (337, -0.385222) 
row 328: (267, -0.510391)  (319, -0.533751)  (328, 2.36253)  (337, -0.792406)  (338, -0.52598) 
row 329: (320, -0.0666117)  (321, -0.56512)  (329, 0.69777)  (339, -0.0660388) 
row 330: (321, -0.155602)  (323, -0.740749)  (330, 1.6417)  (339, -0.592792)  (340, -0.152558) 
row 331: (3, -0.352036)  (201, -0.219144)  (322, -0.432161)  (331, 1.52083)  (341, -0.517492) 
row 332: (322, -0.398828)  (323, -0.753848)  (332, 2.21173)  (341, -0.668823)  (342, -0.390235) 
row 333: (323, -0.247305)  (333, 2.09652)  (340, -0.774106)  (342, -0.830549)  (343, -0.24456) 
row 334: (324, -0.177206)  (325, -0.995985)  (334, 3.87068)  (344, -0.177206) 
row 335: (325, -0.151556)  (326, -0.785475)  (335, 2.08453)  (344, -0.995942)  (345, -0.151562) 
row 336: (326, -0.243898)  (327, -0.858213)  (336, 2.13028)  (345, -0.78361)  (346, -0.24456) 
row 337: (327, -0.385222)  (328, -0.792406)  (337, 2.39841)  (346, -0.830549)  (347, -0.390235) 
row 338: (272, -0.418334)  (328, -0.52598)  (338, 2.13312)  (347, -0.670168)  (348, -0.51864) 
row 339: (329, -0.0660388)  (330, -0.592792)  (339, 0.724909)  (349, -0.0660774) 
row 340: (330, -0.152558)  (333, -0.774106)  (340, 1.68028)  (349, -0.601907)  (350, -0.151706) 
row 341: (167, -0.432101)  (331, -0.517492)  (332, -0.668823)  (341, 2.14772)  (351, -0.529306) 
row 342: (332, -0.390235)  (333, -0.830549)  (342, 2.40489)  (351, -0.798882)  (352, -0.385222) 
row 343: (333, -0.24456)  (343, 2.13028)  (350, -0.78361)  (352, -0.858213)  (353, -0.243898) 
row 344: (334, -0.177206)  (335, -0.995942)  (344, 3.87059)  (354, -0.177203) 
row 345: (335, -0.151562)  (336, -0.78361)  (345, 2.08236)  (354, -0.995485)  (355, -0.151707) 
row 346: (336, -0.24456)  (337, -0.830549)  (346, 2.09652)  (355, -0.774108)  (356, -0.247305) 
row 347: (337, -0.390235)  (338, -0.670168)  (347, 2.21308)  (356, -0.753848)  (357, -0.398828) 
row 348: (4, -0.352036)  (273, -0.218108)  (338, -0.51864)  (348, 1.52094)  (357, -0.432161) 
row 349: (339, -0.0660774)  (340, -0.601907)  (349, 0.734089)  (358, -0.066105) 
row 350: (340, -0.151706)  (343, -0.78361)  (350, 1.69081)  (358, -0.603934)  (359, -0.151562) 
row 351: (138, -0.570661)  (341, -0.529306)  (342, -0.798882)  (351, 2.42586)  (360, -0.527015) 
row 352: (342, -0.385222)  (343, -0.858213)  (352, 2.48534)  (360, -0.858346)  (361, -0.383558) 
row 353: (343, -0.243898)  (353, 2.13876)  (359, -0.785475)  (361, -0.865568)  (362, -0.243814) 
row 354: (344, -0.177203)  (345, -0.995485)  (354, 3.87006)  (363, -0.177258) 
row 355: (345, -0.151707)  (346, -0.774108)  (355, 2.07086)  (363, -0.99248)  (364, -0.152562) 
row 356: (346, -0.247305)  (347, -0.753848)  (356, 1.99699)  (364, -0.740768)  (365, -0.255072) 
row 357: (347, -0.398828)  (348, -0.432161)  (357, 1.80367)  (365, -0.592535)  (366, -0.380149) 
row 358: (349, -0.066105)  (350, -0.603934)  (358, 0.736154)  (367, -0.066115) 
row 359: (350, -0.151562)  (353, -0.785475)  (359, 1.69283)  (367, -0.604235)  (368, -0.151556) 
row 360: (113, -0.663684)  (351, -0.527015)  (352, -0.858346)  (360, 2.57857)  (369, -0.52953) 
row 361: (352, -0.383558)  (353, -0.865568)  (361, 2.51489)  (369, -0.882542)  (370, -0.383226) 
row 362: (353, -0.243814)  (362, 2.14013)  (368, -0.785704)  (370, -0.866794)  (371, -0.243814) 
row 363: (354, -0.177258)  (355, -0.99248)  (363, 3.86847)  (372, -0.177738) 
row 364: (355, -0.152562)  (356, -0.740768)  (364, 2.0284)  (372, -0.979444)  (373, -0.155623) 
row 365: (356, -0.255072)  (357, -0.592535)  (365, 1.77496)  (373, -0.657665)  (374, -0.269687) 
row 366: (4, -0.118921)  (5, -0.234778)  (357, -0.380149)  (366, 1.05234)  (374, -0.318493) 
row 367: (358, -0.066115)  (359, -0.604235)  (367, 0.736467)  (375, -0.0661172) 
row 368: (359, -0.151556)  (362, -0.785704)  (368, 1.69308)  (375, -0.604264)  (376, -0.151556) 
row 369: (91, -0.708001)  (360, -0.52953)  (361, -0.882542)  (369, 2.65194)  (377, -0.531864) 
row 370: (361, -0.383226)  (362, -0.866794)  (370, 2.51981)  (377, -0.886568)  (378, -0.383226) 
row 371: (362, -0.243814)  (371, 2.13876)  (376, -0.785475)  (378, -0.865568)  (379, -0.243898) 
row 372: (363, -0.177738)  (364, -0.979444)  (372, 3.86637)  (380, -0.17964) 
row 373: (364, -0.155623)  (365, -0.657665)  (373, 1.91839)  (380, -0.940387)  (381, -0.164715) 
row 374: (365, -0.269687)  (366, -0.318493)  (374, 1.36523)  (381, -0.493597)  (382, -0.283448) 
row 375: (367, -0.0661172)  (368, -0.604264)  (375, 0.736498)  (383, -0.0661172) 
row 376: (368, -0.151556)  (371, -0.785475)  (376, 1.69283)  (383, -0.604235)  (384, -0.151562) 
row 377: (71, -0.713745)  (369, -0.531864)  (370, -0.886568)  (377, 2.66415)  (385, -0.531971) 
row 378: (370, -0.383226)  (371, -0.865568)  (378, 2.51507)  (385, -0.882716)  (386, -0.383558) 
row 379: (371, -0.243898)  (379, 2.13028)  (384, -0.78361)  (386, -0.858213)  (387, -0.24456) 
row 380: (372, -0.17964)  (373, -0.940387)  (380, 3.86281)  (388, -0.185525) 
row 381: (373, -0.164715)  (374, -0.493597)  (381, 1.69598)  (388, -0.846736)  (389, -0.190932) 
row 382: (5, -0.0544328)  (374, -0.283448)  (382, 1.01077)  (389, -0.230664)  (390, -0.442227) 
row 383: (375, -0.0661172)  (376, -0.604235)  (383, 0.736467)  (391, -0.066115) 
row 384: (376, -0.151562)  (379, -0.78361)  (384, 1.69081)  (391, -0.603934)  (392, -0.151706) 
row 385: (54, -0.704255)  (377, -0.531971)  (378, -0.882716)  (385, 2.65609)  (393, -0.537145) 
row 386: (378, -0.383558)  (379, -0.858213)  (386, 2.49724)  (393, -0.870246)  (394, -0.385222) 
row 387: (379, -0.24456)  (387, 2.09652)  (392, -0.774106)  (394, -0.830549)  (395, -0.247305) 
row 388: (380, -0.185525)  (381, -0.846736)  (388, 3.81467)  (396, -0.205989) 
row 389: (381, -0.190932)  (382, -0.230664)  (389, 1.3661)  (396, -0.62043)  (397, -0.324071) 
row 390: (277, -0.053949)  (382, -0.442227)  (390, 1.00641)  (397, -0.230933)  (398, -0.279297) 
row 391: (383, -0.066115)  (384, -0.603934)  (391, 0.736154)  (399, -0.066105) 
row 392: (384, -0.151706)  (387, -0.774106)  (392, 1.68028)  (399, -0.601907)  (400, -0.152558) 
row 393: (41, -0.68031)  (385, -0.537145)  (386, -0.870246)  (393, 2.63325)  (401, -0.545552) 
row 394: (386, -0.385222)  (387, -0.830549)  (394, 2.42102)  (401, -0.815012)  (402, -0.390235) 
row 395: (387, -0.247305)  (395, 1.99697)  (400, -0.740749)  (402, -0.753848)  (403, -0.255072) 
row 396: (388, -0.205989)  (389, -0.62043)  (396, 3.54898)  (404, -0.356063) 
row 397: (389, -0.324071)  (390, -0.230933)  (397, 1.36637)  (404, -0.62043)  (405, -0.190932) 
row 398: (6, -0.24225)  (390, -0.279297)  (398, 1.27427)  (405, -0.486697)  (406, -0.266027) 
row 399: (391, -0.066105)  (392, -0.601907)  (399, 0.734089)  (407, -0.0660774) 
row 400: (392, -0.152558)  (395, -0.740749)  (400, 1.6417)  (407, -0.592792)  (408, -0.155602) 
row 401: (32, -0.604909)  (393, -0.545552)  (394, -0.815012)  (401, 2.51185)  (409, -0.546381) 
row 402: (394, -0.390235)  (395, -0.753848)  (402, 2.20816)  (409, -0.67601)  (410, -0.388069) 
row 403: (395, -0.255072)  (403, 1.75508)  (408, -0.657597)  (410, -0.576388)  (411, -0.266027) 
row 404: (396, -0.356063)  (397, -0.62043)  (404, 3.54898)  (412, -0.205989) 
row 405: (397, -0.190932)  (398, -0.486697)  (405, 1.68908)  (412, -0.846736)  (413, -0.164715) 
row 406: (398, -0.266027)  (406, 1.75515)  (413, -0.657665)  (414, -0.576388)  (415, -0.255072) 
row 407: (399, -0.0660774)  (400, -0.592792)  (407, 0.724908)  (416, -0.0660388) 
row 408: (400, -0.155602)  (403, -0.657597)  (408, 1.54301)  (416, -0.56512)  (417, -0.164691) 
row 409: (7, -0.37882)  (25, -0.433144)  (401, -0.546381)  (402, -0.67601)  (409, 2.03436) 
row 410: (7, -0.319979)  (8, -0.271323)  (402, -0.388069)  (403, -0.576388)  (410, 1.55576) 
row 411: (8, -0.24225)  (403, -0.266027)  (411, 1.27425)  (417, -0.48668)  (418, -0.279297) 
row 412: (404, -0.205989)  (405, -0.846736)  (412, 3.81467)  (419, -0.185525) 
row 413: (405, -0.164715)  (406, -0.657665)  (413, 1.91839)  (419, -0.940387)  (420, -0.155623) 
row 414: (6, -0.271323)  (9, -0.319979)  (406, -0.576388)  (414, 1.55576)  (421, -0.388069) 
row 415: (406, -0.255072)  (415, 1.99699)  (420, -0.740768)  (421, -0.753848)  (422, -0.247305) 
row 416: (407, -0.0660388)  (408, -0.56512)  (416, 0.69777)  (423, -0.0666116) 
row 417: (408, -0.164691)  (411, -0.48668)  (417, 1.34092)  (423, -0.501209)  (424, -0.188338) 
row 418: (16, -0.0539487)  (411, -0.279297)  (418, 1.00262)  (424, -0.227153)  (425, -0.442227) 
row 419: (412, -0.185525)  (413, -0.940387)  (419, 3.86281)  (426, -0.17964) 
row 420: (413, -0.155623)  (415, -0.740768)  (420, 2.0284)  (426, -0.979444)  (427, -0.152562) 
row 421: (414, -0.388069)  (415, -0.753848)  (421, 2.19206)  (428, -0.390235)  (429, -0.659907) 
row 422: (415, -0.247305)  (422, 2.09652)  (427, -0.774108)  (428, -0.830549)  (430, -0.24456) 
row 423: (416, -0.0666116)  (417, -0.501209)  (423, 0.640102)  (431, -0.0722812) 
row 424: (417, -0.188338)  (418, -0.227153)  (424, 1.08525)  (431, -0.354994)  (432, -0.314766) 
row 425: (10, -0.0544325)  (418, -0.442227)  (425, 1.00699)  (432, -0.226884)  (433, -0.283448) 
row 426: (419, -0.17964)  (420, -0.979444)  (426, 3.86637)  (434, -0.177738) 
row 427: (420, -0.152562)  (422, -0.774108)  (427, 2.07086)  (434, -0.99248)  (435, -0.151707) 
row 428: (421, -0.390235)  (422, -0.830549)  (428, 2.4102)  (436, -0.385222)  (437, -0.804195) 
row 429: (9, -0.365758)  (269, -0.407352)  (421, -0.659907)  (429, 1.95853)  (437, -0.525515) 
row 430: (422, -0.24456)  (430, 2.13028)  (435, -0.78361)  (436, -0.858213)  (438, -0.243898) 
row 431: (423, -0.0722812)  (424, -0.354994)  (431, 0.551124)  (439, -0.123849) 
row 432: (424, -0.314766)  (425, -0.226884)  (432, 1.08498)  (439, -0.354994)  (440, -0.188338) 
row 433: (425, -0.283448)  (433, 1.36521)  (440, -0.49358)  (441, -0.318493)  (442, -0.269687) 
row 434: (426, -0.177738)  (427, -0.99248)  (434, 3.86847)  (443, -0.177258) 
row 435: (427, -0.151707)  (430, -0.78361)  (435, 2.08236)  (443, -0.995485)  (444, -0.151562) 
row 436: (428, -0.385222)  (430, -0.858213)  (436, 2.4841)  (445, -0.383558)  (446, -0.857108) 
row 437: (263, -0.561735)  (428, -0.804195)  (429, -0.525515)  (437, 2.42131)  (446, -0.529864) 
row 438: (430, -0.243898)  (438, 2.13876)  (444, -0.785475)  (445, -0.865568)  (447, -0.243814) 
row 439: (431, -0.123849)  (432, -0.354994)  (439, 0.551124)  (448, -0.0722812) 
row 440: (432, -0.188338)  (433, -0.49358)  (440, 1.34782)  (448, -0.501209)  (449, -0.164691) 
row 441: (10, -0.234778)  (11, -0.118921)  (433, -0.318493)  (441, 1.05234)  (450, -0.380149) 
row 442: (433, -0.269687)  (442, 1.77489)  (449, -0.657597)  (450, -0.592535)  (451, -0.255072) 
row 443: (434, -0.177258)  (435, -0.995485)  (443, 3.87006)  (452, -0.177203) 
row 444: (435, -0.151562)  (438, -0.785475)  (444, 2.08453)  (452, -0.995942)  (453, -0.151556) 
row 445: (436, -0.383558)  (438, -0.865568)  (445, 2.52381)  (454, -0.383226)  (455, -0.891456) 
row 446: (258, -0.653457)  (436, -0.857108)  (437, -0.529864)  (446, 2.57466)  (455, -0.534229) 
row 447: (438, -0.243814)  (447, 2.14013)  (453, -0.785704)  (454, -0.866794)  (456, -0.243814) 
row 448: (439, -0.0722812)  (440, -0.501209)  (448, 0.640102)  (457, -0.0666116) 
row 449: (440, -0.164691)  (442, -0.657597)  (449, 1.54301)  (457, -0.56512)  (458, -0.155602) 
row 450: (441, -0.380149)  (442, -0.592535)  (450, 1.80367)  (459, -0.432161)  (460, -0.398828) 
row 451: (442, -0.255072)  (451, 1.99697)  (458, -0.740749)  (460, -0.753848)  (461, -0.247305) 
row 452: (443, -0.177203)  (444, -0.995942)  (452, 3.87059)  (462, -0.177206) 
row 453: (444, -0.151556)  (447, -0.785704)  (453, 2.0848)  (462, -0.995985)  (463, -0.151556) 
row 454: (445, -0.383226)  (447, -0.866794)  (454, 2.5076)  (464, -0.383226)  (465, -0.874352) 
row 455: (247, -0.688208)  (445, -0.891456)  (446, -0.534229)  (455, 2.64377)  (465, -0.529875) 
row 456: (447, -0.243814)  (456, 2.13876)  (463, -0.785475)  (464, -0.865568)  (466, -0.243898) 
row 457: (448, -0.0666116)  (449, -0.56512)  (457, 0.69777)  (467, -0.0660388) 
row 458: (449, -0.155602)  (451, -0.740749)  (458, 1.6417)  (467, -0.592792)  (468, -0.152558) 
row 459: (11, -0.352036)  (20, -0.211882)  (450, -0.432161)  (459, 1.50707)  (469, -0.510993) 
row 460: (450, -0.398828)  (451, -0.753848)  (460, 2.20412)  (469, -0.661207)  (470, -0.390235) 
row 461: (451, -0.247305)  (461, 2.09652)  (468, -0.774106)  (470, -0.830549)  (471, -0.24456) 
row 462: (452, -0.177206)  (453, -0.995985)  (462, 3.87068)  (472, -0.177206) 
row 463: (453, -0.151556)  (456, -0.785475)  (463, 2.08453)  (472, -0.995942)  (473, -0.151562) 
row 464: (454, -0.383226)  (456, -0.865568)  (464, 2.52346)  (474, -0.383558)  (475, -0.891107) 
row 465: (238, -0.672622)  (454, -0.874352)  (455, -0.529875)  (465, 2.60651)  (475, -0.52966) 
row 466: (456, -0.243898)  (466, 2.13028)  (473, -0.78361)  (474, -0.858213)  (476, -0.24456) 
row 467: (457, -0.0660388)  (458, -0.592792)  (467, 0.724908)  (477, -0.0660774) 
row 468: (458, -0.152558)  (461, -0.774106)  (468, 1.68028)  (477, -0.601907)  (478, -0.151706) 
row 469: (22, -0.387673)  (459, -0.510993)  (460, -0.661207)  (469, 2.08306)  (479, -0.52319) 
row 470: (460, -0.390235)  (461, -0.830549)  (470, 2.40524)  (479, -0.79923)  (480, -0.385222) 
row 471: (461, -0.24456)  (471, 2.13028)  (478, -0.78361)  (480, -0.858213)  (481, -0.243898) 
row 472: (462, -0.177206)  (463, -0.995942)  (472, 3.87059)  (482, -0.177203) 
row 473: (463, -0.151562)  (466, -0.78361)  (473, 2.08236)  (482, -0.995485)  (483, -0.151707) 
row 474: (464, -0.383558)  (466, -0.858213)  (474, 2.4827)  (484, -0.855709)  (485, -0.385222) 
row 475: (225, -0.704157)  (464, -0.891107)  (465, -0.52966)  (475, 2.65806)  (484, -0.533131) 
row 476: (466, -0.24456)  (476, 2.09652)  (483, -0.774108)  (485, -0.830549)  (486, -0.247305) 
row 477: (467, -0.0660774)  (468, -0.601907)  (477, 0.734089)  (487, -0.066105) 
row 478: (468, -0.151706)  (471, -0.78361)  (478, 1.69081)  (487, -0.603934)  (488, -0.151562) 
row 479: (27, -0.576594)  (469, -0.52319)  (470, -0.79923)  (479, 2.44123)  (489, -0.542215) 
row 480: (470, -0.385222)  (471, -0.858213)  (480, 2.50904)  (489, -0.882044)  (490, -0.383558) 
row 481: (471, -0.243898)  (481, 2.13876)  (488, -0.785475)  (490, -0.865568)  (491, -0.243814) 
row 482: (472, -0.177203)  (473, -0.995485)  (482, 3.87006)  (492, -0.177258) 
row 483: (473, -0.151707)  (476, -0.774108)  (483, 2.07086)  (492, -0.99248)  (493, -0.152562) 
row 484: (226, -0.64498)  (474, -0.855709)  (475, -0.533131)  (484, 2.55)  (494, -0.516182) 
row 485: (474, -0.385222)  (476, -0.830549)  (485, 2.39147)  (494, -0.785467)  (495, -0.390235) 
row 486: (476, -0.247305)  (486, 1.99699)  (493, -0.740768)  (495, -0.753848)  (496, -0.255072) 
row 487: (477, -0.066105)  (478, -0.603934)  (487, 0.736154)  (497, -0.066115) 
row 488: (478, -0.151562)  (481, -0.785475)  (488, 1.69283)  (497, -0.604235)  (498, -0.151556) 
row 489: (34, -0.693179)  (479, -0.542215)  (480, -0.882044)  (489, 2.66643)  (499, -0.548992) 
row 490: (480, -0.383558)  (481, -0.865568)  (490, 2.52223)  (499, -0.889878)  (500, -0.383226) 
row 491: (481, -0.243814)  (491, 2.14013)  (498, -0.785704)  (500, -0.866794)  (501, -0.243814) 
row 492: (482, -0.177258)  (483, -0.99248)  (492, 3.86847)  (502, -0.177738) 
row 493: (483, -0.152562)  (486, -0.740768)  (493, 2.0284)  (502, -0.979444)  (503, -0.155623) 
row 494: (209, -0.494395)  (484, -0.516182)  (485, -0.785467)  (494, 2.31881)  (504, -0.522762) 
row 495: (485, -0.390235)  (486, -0.753848)  (495, 2.21493)  (504, -0.672022)  (505, -0.398828) 
row 496: (486, -0.255072)  (496, 1.77496)  (503, -0.657665)  (505, -0.592535)  (506, -0.269687) 
row 497: (487, -0.066115)  (488, -0.604235)  (497, 0.736467)  (507, -0.0661172) 
row 498: (488, -0.151556)  (491, -0.785704)  (498, 1.69308)  (507, -0.604264)  (508, -0.151556) 
row 499: (43, -0.737783)  (489, -0.548992)  (490, -0.889878)  (499, 2.71865)  (509, -0.542001) 
row 500: (490, -0.383226)  (491, -0.866794)  (500, 2.52902)  (509, -0.895773)  (510, -0.383226) 
row 501: (491, -0.243814)  (501, 2.13876)  (508, -0.785475)  (510, -0.865568)  (511, -0.243898) 
row 502: (492, -0.177738)  (493, -0.979444)  (502, 3.86637)  (512, -0.17964) 
row 503: (493, -0.155623)  (496, -0.657665)  (503, 1.91839)  (512, -0.940386)  (513, -0.164715) 
row 504: (192, -0.409549)  (494, -0.522762)  (495, -0.672022)  (504, 2.12455)  (514, -0.520222) 
row 505: (495, -0.398828)  (496, -0.592535)  (505, 1.80367)  (514, -0.432161)  (515, -0.380149) 
row 506: (496, -0.269687)  (506, 1.36523)  (513, -0.493597)  (515, -0.318493)  (516, -0.283448) 
row 507: (497, -0.0661172)  (498, -0.604264)  (507, 0.736498)  (517, -0.0661172) 
row 508: (498, -0.151556)  (501, -0.785475)  (508, 1.69283)  (517, -0.604235)  (518, -0.151562) 
row 509: (56, -0.714403)  (499, -0.542001)  (500, -0.895773)  (509, 2.68002)  (519, -0.527844) 
row 510: (500, -0.383226)  (501, -0.865568)  (510, 2.4992)  (519, -0.866847)  (520, -0.383558) 
row 511: (501, -0.243898)  (511, 2.13028)  (518, -0.78361)  (520, -0.858213)  (521, -0.24456) 
row 512: (502, -0.17964)  (503, -0.940386)  (512, 3.86281)  (522, -0.185525) 
row 513: (503, -0.164715)  (506, -0.493597)  (513, 1.69542)  (522, -0.846732)  (523, -0.190378) 
row 514: (12, -0.352036)  (193, -0.210429)  (504, -0.520222)  (505, -0.432161)  (514, 1.51485) 
row 515: (12, -0.118921)  (13, -0.234778)  (505, -0.380149)  (506, -0.318493)  (515, 1.05234) 
row 516: (13, -0.0544325)  (506, -0.283448)  (516, 1.00996)  (523, -0.229853)  (524, -0.442227) 
row 517: (507, -0.0661172)  (508, -0.604235)  (517, 0.736467)  (525, -0.066115) 
row 518: (508, -0.151562)  (511, -0.78361)  (518, 1.69081)  (525, -0.603934)  (526, -0.151706) 
row 519: (74, -0.666531)  (509, -0.527844)  (510, -0.866847)  (519, 2.59184)  (527, -0.530617) 
row 520: (510, -0.383558)  (511, -0.858213)  (520, 2.50235)  (527, -0.875359)  (528, -0.385222) 
row 521: (511, -0.24456)  (521, 2.09652)  (526, -0.774106)  (528, -0.830549)  (529, -0.247305) 
row 522: (512, -0.185525)  (513, -0.846732)  (522, 3.81391)  (530, -0.205243) 
row 523: (513, -0.190378)  (516, -0.229853)  (523, 1.35466)  (530, -0.615983)  (531, -0.318445) 
row 524: (253, -0.0539489)  (516, -0.442227)  (524, 1.00264)  (531, -0.227172)  (532, -0.279297) 
row 525: (517, -0.066115)  (518, -0.603934)  (525, 0.736154)  (533, -0.066105) 
row 526: (518, -0.151706)  (521, -0.774106)  (526, 1.68028)  (533, -0.601907)  (534, -0.152558) 
row 527: (95, -0.662627)  (519, -0.530617)  (520, -0.875359)  (527, 2.61309)  (535, -0.544488) 
row 528: (520, -0.385222)  (521, -0.830549)  (528, 2.41474)  (535, -0.808732)  (536, -0.390235) 
row 529: (521, -0.247305)  (529, 1.99697)  (534, -0.740749)  (536, -0.753848)  (537, -0.255072) 
row 530: (522, -0.205243)  (523, -0.615983)  (530, 3.38044)  (538, -0.211016) 
row 531: (523, -0.318445)  (524, -0.227172)  (531, 1.02748)  (538, -0.293536)  (539, -0.188332) 
row 532: (14, -0.24225)  (524, -0.279297)  (532, 1.27421)  (537, -0.266027)  (539, -0.486633) 
row 533: (525, -0.066105)  (526, -0.601907)  (533, 0.734089)  (540, -0.0660774) 
row 534: (526, -0.152558)  (529, -0.740749)  (534, 1.6417)  (540, -0.592792)  (541, -0.155602) 
row 535: (119, -0.589991)  (527, -0.544488)  (528, -0.808732)  (535, 2.47126)  (542, -0.528052) 
row 536: (528, -0.390235)  (529, -0.753848)  (536, 2.19136)  (542, -0.659212)  (543, -0.388069) 
row 537: (529, -0.255072)  (532, -0.266027)  (537, 1.75508)  (541, -0.657597)  (543, -0.576388) 
row 538: (530, -0.211016)  (531, -0.293536)  (538, 0.561903)  (544, -0.0573512) 
row 539: (531, -0.188332)  (532, -0.486633)  (539, 1.34079)  (541, -0.164675)  (544, -0.50115) 
row 540: (533, -0.0660774)  (534, -0.592792)  (540, 0.724909)  (545, -0.0660388) 
row 541: (534, -0.155602)  (537, -0.657597)  (539, -0.164675)  (541, 1.54299)  (545, -0.56512) 
row 542: (15, -0.365195)  (160, -0.410396)  (535, -0.528052)  (536, -0.659212)  (542, 1.96286) 
row 543: (14, -0.271323)  (15, -0.319979)  (536, -0.388069)  (537, -0.576388)  (543, 1.55576) 
row 544: (538, -0.0573512)  (539, -0.50115)  (544, 0.625113)  (545, -0.0666117) 
row 545: (540, -0.0660388)  (541, -0.56512)  (544, -0.0666117)  (545, 0.69777) 
